session;task;date;position;dorsal;player;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
Partido x C.F  La Nucia;Periodo 2;2024-08-16;forward/DC;19.000;De Santis;4.779;98.081;46.000;59.000;1.747;1.158;0.676;0.000;95.000;2.285;5,188;0.329;-6,028;32.248;0.170;0.000;35.000;4.202;1.004;195.000;21.000;34.000;0.815;0.162;10.000;0.000;21.000;0.111;0.023
Partido x C.F  La Nucia;Periodo 2;2024-08-16;defender/CDE;20.000;Miki Codina;4.651;95.454;43.000;41.000;1.231;1.788;0.766;0.000;0.000;3.334;4,259;0.167;-6,458;27.637;0.051;0.000;49.000;4.103;0.826;192.000;14.000;45.000;0.655;0.126;5.000;0.044;14.000;0.065;0.000
Partido x C.F  La Nucia;Periodo 2;2024-08-16;forward/EI;21.000;Sito;4.494;92.240;33.000;40.000;1.587;1.536;0.716;0.000;187.000;7.756;5,026;0.102;-4,631;27.620;0.033;0.000;45.000;3.598;0.673;162.000;6.000;38.000;0.516;0.073;3.000;0.000;6.000;0.054;0.000
Partido x U.D Alzira;Periodo 1;2024-08-17;defender/LTD;2.000;San Emeterio;4.932;101.031;71.000;58.000;1.142;1.723;0.733;0.000;165.000;2.388;5,051;0.304;-5,818;27.924;0.125;0.000;60.000;5.260;1.133;257.000;19.000;49.000;0.981;0.182;10.000;0.046;19.000;0.163;0.036
Partido x U.D Alzira;Periodo 1;2024-08-17;defender/CDE;3.000;Mendibe;4.799;98.293;50.000;48.000;1.189;1.697;0.773;0.000;0.000;3.936;4,242;0.160;-7,418;26.717;0.038;0.000;65.000;4.602;0.897;224.000;12.000;49.000;0.843;0.121;3.000;0.049;12.000;0.009;0.014
Partido x U.D Alzira;Periodo 1;2024-08-17;midfield/MC;5.000;Llonch;5.241;107.348;68.000;51.000;1.041;2.270;0.745;0.000;51.000;3.099;4,028;0.104;-6,192;24.985;0.011;0.000;67.000;4.278;0.825;247.000;12.000;49.000;1.019;0.093;1.000;0.000;12.000;0.037;0.008
Partido x U.D Alzira;Periodo 1;2024-08-17;forward/DC;9.000;Loca;4.171;85.426;49.000;42.000;1.204;1.387;0.718;0.000;0.000;3.828;4,272;0.181;-5,793;29.684;0.084;0.000;45.000;3.238;0.693;175.000;12.000;27.000;0.601;0.099;5.000;0.086;12.000;0.079;0.000
Partido x U.D Alzira;Periodo 1;2024-08-17;forward/EI;10.000;Borja M.;4.608;94.382;56.000;52.000;1.287;1.605;0.709;0.000;60.000;2.668;5,123;0.324;-6,393;29.716;0.145;0.000;47.000;4.802;1.069;218.000;17.000;46.000;0.624;0.185;8.000;0.042;17.000;0.117;0.000
Partido x U.D Alzira;Periodo 1;2024-08-17;forward/ED;11.000;Pol Roige;5.087;104.193;56.000;50.000;1.249;1.947;0.735;0.000;187.000;3.439;4,645;0.238;-6,291;29.280;0.126;0.000;42.000;4.077;0.884;208.000;14.000;46.000;0.742;0.116;8.000;0.034;14.000;0.124;0.000
Partido x U.D Alzira;Periodo 1;2024-08-17;defender/CDE;16.000;Nacho;4.623;94.694;44.000;34.000;1.384;1.631;0.691;0.000;60.000;5.441;4,633;0.099;-5,029;27.971;0.055;0.000;57.000;3.693;0.698;180.000;7.000;38.000;0.703;0.048;4.000;0.013;7.000;0.006;0.000
Partido x U.D Alzira;Periodo 1;2024-08-17;defender/LTI;17.000;E. Jiménez;4.430;90.747;64.000;53.000;1.144;1.564;0.823;0.000;126.000;3.322;5,737;0.132;-6,549;26.139;0.034;0.000;60.000;4.533;0.835;246.000;14.000;55.000;0.680;0.102;3.000;0.011;14.000;0.064;0.025
Partido x U.D Alzira;Periodo 1;2024-08-17;midfield/MP;22.000;S. Montero;5.125;104.973;53.000;49.000;0.925;2.233;0.792;0.000;206.000;6.589;4,668;0.108;-7,315;26.603;0.024;0.000;62.000;4.765;0.896;230.000;7.000;59.000;1.049;0.092;2.000;0.002;7.000;0.082;0.000
Partido x U.D Alzira;Periodo 1;2024-08-17;midfield/MP;23.000;Ñito González;5.158;105.658;54.000;58.000;1.161;2.018;0.638;0.000;156.000;3.303;4,667;0.277;-6,164;28.372;0.161;0.000;54.000;5.000;1.089;243.000;14.000;63.000;1.000;0.120;9.000;0.027;14.000;0.197;0.004
Partido x U.D Alzira;Periodo 2;2024-08-17;defender/LTD;2.000;San Emeterio;5.103;106.441;71.000;63.000;1.026;1.806;0.706;0.000;74.000;2.302;5,051;0.250;-5,443;27.181;0.110;0.000;76.000;6.055;1.253;285.000;20.000;55.000;1.166;0.147;9.000;0.042;20.000;0.089;0.000
Partido x U.D Alzira;Periodo 2;2024-08-17;defender/CDE;3.000;Mendibe;4.636;96.707;44.000;59.000;1.094;1.760;0.723;0.000;0.000;2.437;5,090;0.259;-6,391;28.434;0.137;0.000;50.000;4.725;0.963;212.000;16.000;43.000;0.716;0.124;9.000;0.081;16.000;0.113;0.037
Partido x U.D Alzira;Periodo 2;2024-08-17;midfield/MC;5.000;Llonch;2.736;118.165;36.000;25.000;0.524;1.096;0.370;0.000;116.000;2.735;3,918;0.097;-4,704;26.178;0.031;0.000;25.000;2.443;0.505;113.000;6.000;21.000;0.515;0.067;2.000;0.000;6.000;0.047;0.000
Partido x U.D Alzira;Periodo 2;2024-08-17;forward/DC;9.000;Loca;4.259;88.842;45.000;48.000;1.397;1.385;0.627;0.000;126.000;3.639;4,938;0.184;-5,753;29.178;0.079;0.000;37.000;3.643;0.748;173.000;12.000;31.000;0.617;0.104;5.000;0.000;12.000;0.017;0.069
Partido x U.D Alzira;Periodo 2;2024-08-17;forward/EI;10.000;Borja M.;4.830;100.760;47.000;49.000;1.565;1.497;0.701;0.000;62.000;2.182;4,522;0.293;-6,155;28.278;0.106;0.000;41.000;4.813;0.999;209.000;20.000;52.000;0.741;0.188;10.000;0.000;20.000;0.039;0.046
Partido x U.D Alzira;Periodo 2;2024-08-17;forward/ED;11.000;Pol Roige;4.641;96.811;45.000;45.000;1.242;1.860;0.694;0.000;129.000;3.806;3,949;0.155;-5,602;30.347;0.066;0.000;54.000;4.063;0.807;202.000;11.000;47.000;0.648;0.089;6.000;0.000;11.000;0.022;0.046
Partido x U.D Alzira;Periodo 2;2024-08-17;defender/CDE;16.000;Nacho;4.459;93.026;43.000;46.000;1.256;1.667;0.665;0.000;84.000;4.196;5,400;0.109;-5,460;25.193;0.029;0.000;43.000;4.125;0.764;185.000;9.000;44.000;0.685;0.081;4.000;0.023;9.000;0.051;0.022
Partido x U.D Alzira;Periodo 2;2024-08-17;defender/LTI;17.000;E. Jiménez;4.815;100.445;47.000;63.000;1.137;1.879;0.698;0.000;156.000;4.855;4,747;0.126;-5,764;25.509;0.033;0.000;63.000;4.873;0.946;235.000;9.000;53.000;0.899;0.099;3.000;0.010;9.000;0.026;0.004
Partido x U.D Alzira;Periodo 2;2024-08-17;midfield/MP;22.000;S. Montero;5.097;106.325;65.000;44.000;0.990;2.358;0.717;0.000;203.000;4.192;4,337;0.139;-5,729;26.469;0.023;0.000;74.000;4.708;0.892;242.000;11.000;48.000;0.869;0.119;3.000;0.000;11.000;0.000;0.033
Partido x U.D Alzira;Periodo 2;2024-08-17;midfield/MP;23.000;Ñito González;5.301;110.577;55.000;63.000;1.025;2.349;0.651;0.000;137.000;5.004;5,276;0.111;-6,305;27.608;0.028;0.000;71.000;5.045;0.954;251.000;10.000;52.000;1.113;0.088;1.000;0.000;10.000;0.000;0.013
Partido x Betis Deportivo;Periodo 1;2024-08-24;defender/LTD;2.000;San Emeterio;5.109;102.577;73.000;53.000;1.432;1.598;0.711;0.000;180.000;2.356;4,979;0.361;-5,726;28.876;0.129;0.000;59.000;5.552;1.204;263.000;21.000;57.000;0.944;0.233;7.000;0.025;21.000;0.222;0.051
Partido x Betis Deportivo;Periodo 1;2024-08-24;defender/CDE;4.000;A. Hernández;4.775;95.853;57.000;42.000;1.199;1.723;0.766;0.000;0.000;3.151;4,756;0.314;-6,019;30.548;0.171;0.000;61.000;4.615;1.010;208.000;16.000;32.000;0.735;0.143;9.000;0.045;16.000;0.243;0.020
Partido x Betis Deportivo;Periodo 1;2024-08-24;midfield/MC;5.000;Llonch;5.701;114.453;80.000;43.000;1.113;2.295;0.746;0.000;154.000;5.740;4,179;0.127;-6,034;26.048;0.033;0.000;75.000;5.200;0.952;276.000;6.000;72.000;1.401;0.105;3.000;0.000;6.000;0.030;0.000
Partido x Betis Deportivo;Periodo 1;2024-08-24;midfield/MC;6.000;Julio;5.643;113.296;46.000;43.000;1.362;2.014;0.684;0.000;64.000;2.899;4,474;0.179;-6,558;27.325;0.032;0.000;63.000;4.278;0.913;212.000;16.000;44.000;1.340;0.154;4.000;0.008;16.000;0.114;0.000
Partido x Betis Deportivo;Periodo 1;2024-08-24;forward/DC;8.000;Nsue;5.291;106.226;49.000;57.000;1.190;2.162;0.691;0.000;123.000;2.588;4,471;0.207;-6,507;26.820;0.068;0.000;60.000;4.665;0.979;243.000;18.000;59.000;0.999;0.141;5.000;0.000;18.000;0.024;0.027
Partido x Betis Deportivo;Periodo 1;2024-08-24;forward/ED;11.000;Pol Roige;5.284;106.091;46.000;48.000;1.295;1.931;0.691;0.000;186.000;1.762;4,261;0.399;-6,250;32.023;0.197;0.000;49.000;5.065;1.223;216.000;26.000;47.000;0.941;0.202;11.000;0.004;26.000;0.079;0.014
Partido x Betis Deportivo;Periodo 1;2024-08-24;defender/CDE;15.000;Álvaro;2.539;92.760;25.000;25.000;0.558;0.976;0.480;0.000;110.000;3.185;4,364;0.125;-5,469;30.532;0.064;0.000;32.000;2.485;0.488;120.000;7.000;31.000;0.363;0.061;3.000;0.022;7.000;0.080;0.000
Partido x Betis Deportivo;Periodo 1;2024-08-24;defender/LTI;17.000;E. Jiménez;5.199;104.376;80.000;72.000;1.221;1.836;0.793;0.000;75.000;2.118;4,644;0.266;-7,053;30.661;0.128;0.000;60.000;6.198;1.270;289.000;19.000;58.000;1.065;0.148;7.000;0.047;19.000;0.131;0.000
Partido x Betis Deportivo;Periodo 1;2024-08-24;defender/CDE;20.000;Miki Codina;2.255;98.371;24.000;17.000;0.545;0.819;0.394;0.000;0.000;1.984;4,093;0.093;-4,718;25.453;0.026;0.000;22.000;1.743;0.368;84.000;8.000;13.000;0.294;0.070;3.000;0.023;8.000;0.054;0.000
Partido x Betis Deportivo;Periodo 1;2024-08-24;forward/EI;21.000;Sito;4.522;90.790;58.000;58.000;1.183;1.596;0.815;0.000;207.000;2.370;4,688;0.218;-6,658;30.701;0.079;0.000;64.000;4.542;0.957;237.000;21.000;36.000;0.685;0.149;6.000;0.000;21.000;0.024;0.000
Partido x Betis Deportivo;Periodo 1;2024-08-24;midfield/MP;23.000;Ñito González;5.718;114.796;67.000;52.000;1.199;2.071;0.604;0.000;129.000;2.532;4,729;0.345;-7,420;33.168;0.159;0.000;78.000;6.035;1.330;270.000;20.000;53.000;1.460;0.191;7.000;0.000;20.000;0.039;0.104
Partido x Betis Deportivo;Periodo 2;2024-08-24;defender/LTD;2.000;San Emeterio;4.534;91.692;84.000;72.000;1.204;1.471;0.758;0.000;163.000;3.761;5,169;0.241;-6,089;28.276;0.110;0.000;61.000;5.317;1.076;273.000;13.000;43.000;0.843;0.137;7.000;0.071;13.000;0.057;0.031
Partido x Betis Deportivo;Periodo 2;2024-08-24;defender/CDE;4.000;A. Hernández;4.522;91.452;51.000;56.000;1.254;1.561;0.775;0.000;0.000;4.114;4,575;0.204;-6,989;27.273;0.095;0.000;54.000;5.020;0.943;214.000;10.000;43.000;0.685;0.112;4.000;0.079;10.000;0.071;0.029
Partido x Betis Deportivo;Periodo 2;2024-08-24;midfield/MC;5.000;Llonch;5.173;104.623;66.000;28.000;1.184;2.085;0.772;0.000;128.000;8.467;3,866;0.094;-5,700;26.867;0.040;0.000;66.000;4.512;0.790;231.000;4.000;67.000;0.981;0.054;2.000;0.051;4.000;0.000;0.000
Partido x Betis Deportivo;Periodo 2;2024-08-24;midfield/MC;6.000;Julio;2.828;101.916;27.000;24.000;0.686;1.106;0.386;0.000;79.000;6.237;4,092;0.065;-6,690;29.363;0.046;0.000;27.000;2.008;0.402;100.000;3.000;19.000;0.462;0.023;1.000;0.000;3.000;0.053;0.006
Partido x Betis Deportivo;Periodo 2;2024-08-24;forward/EI;7.000;Zequi;2.420;87.534;36.000;26.000;0.571;0.914;0.381;0.000;169.000;2.560;4,718;0.182;-7,055;32.219;0.095;0.000;29.000;2.375;0.546;119.000;10.000;18.000;0.371;0.087;4.000;0.000;10.000;0.128;0.000
Partido x Betis Deportivo;Periodo 2;2024-08-24;forward/DC;8.000;Nsue;2.145;95.072;21.000;24.000;0.624;0.754;0.360;0.000;177.000;1.200;5,392;0.113;-6,123;29.005;0.049;0.000;16.000;1.767;0.387;85.000;8.000;16.000;0.289;0.065;3.000;0.005;8.000;0.081;0.000
Partido x Betis Deportivo;Periodo 2;2024-08-24;forward/DC;9.000;Loca;2.912;105.743;37.000;41.000;0.609;0.999;0.338;0.000;141.000;1.784;4,900;0.213;-6,110;29.734;0.100;0.000;29.000;3.287;0.765;153.000;14.000;32.000;0.722;0.119;5.000;0.007;14.000;0.073;0.000
Partido x Betis Deportivo;Periodo 2;2024-08-24;forward/EI;10.000;Borja M.;2.573;109.408;25.000;19.000;0.676;0.750;0.267;0.000;0.000;1.381;3,997;0.302;-5,756;29.513;0.170;0.000;28.000;2.853;0.761;110.000;14.000;24.000;0.522;0.132;7.000;0.000;14.000;0.074;0.004
Partido x Betis Deportivo;Periodo 2;2024-08-24;forward/ED;11.000;Pol Roige;4.533;91.669;50.000;51.000;1.209;1.653;0.739;0.000;179.000;4.114;4,958;0.151;-6,044;28.402;0.036;0.000;66.000;5.005;0.924;240.000;12.000;61.000;0.727;0.117;2.000;0.000;12.000;0.089;0.008
Partido x Betis Deportivo;Periodo 2;2024-08-24;defender/LTI;17.000;E. Jiménez;4.687;94.797;63.000;64.000;1.330;1.547;0.835;0.000;129.000;3.666;5,058;0.174;-7,860;28.921;0.070;0.000;42.000;4.553;0.896;225.000;13.000;43.000;0.731;0.107;4.000;0.000;13.000;0.048;0.061
Partido x Betis Deportivo;Periodo 2;2024-08-24;midfield/MC;18.000;Burlamaqui;2.345;104.921;40.000;28.000;0.542;0.859;0.325;0.000;87.000;1.941;4,798;0.193;-5,819;30.312;0.109;0.000;30.000;2.693;0.633;132.000;11.000;23.000;0.394;0.088;7.000;0.000;11.000;0.022;0.010
Partido x Betis Deportivo;Periodo 2;2024-08-24;defender/CDE;20.000;Miki Codina;4.549;91.996;39.000;43.000;1.046;1.654;0.852;0.000;0.000;3.420;4,330;0.276;-5,590;33.838;0.120;0.000;52.000;4.392;0.939;192.000;15.000;43.000;0.670;0.156;6.000;0.061;15.000;0.042;0.079
Partido x Betis Deportivo;Periodo 2;2024-08-24;forward/EI;21.000;Sito;1.959;85.219;28.000;28.000;0.622;0.539;0.397;0.000;192.000;2.886;4,217;0.094;-6,186;32.296;0.062;0.000;22.000;1.893;0.409;98.000;5.000;15.000;0.290;0.033;3.000;0.004;5.000;0.075;0.000
Partido x Betis Deportivo;Periodo 2;2024-08-24;midfield/MP;23.000;Ñito González;2.852;106.877;22.000;22.000;0.601;1.252;0.360;0.000;80.000;3.692;4,204;0.090;-7,096;25.844;0.033;0.000;36.000;2.537;0.484;115.000;6.000;29.000;0.550;0.057;2.000;0.012;6.000;0.068;0.010
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;defender/LTD;2.000;San Emeterio;4.795;103.942;80.000;61.000;1.268;1.655;0.701;0.000;133.000;3.210;4,525;0.133;-7,167;29.582;0.029;0.000;59.000;4.637;0.951;252.000;12.000;40.000;0.972;0.116;2.000;0.000;12.000;0.057;0.023
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;defender/CDE;4.000;A. Hernández;4.539;98.401;49.000;66.000;1.192;1.641;0.762;0.000;0.000;3.608;4,928;0.122;-5,245;25.517;0.034;0.000;47.000;4.600;0.846;226.000;12.000;52.000;0.786;0.093;4.000;0.000;12.000;0.043;0.026
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;midfield/MC;5.000;Llonch;5.091;110.374;65.000;39.000;1.201;2.235;0.623;0.000;169.000;4.667;4,071;0.110;-5,696;24.899;0.025;0.000;67.000;4.013;0.747;228.000;9.000;48.000;0.908;0.085;2.000;0.000;9.000;0.011;0.005
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;midfield/MC;6.000;Julio;5.139;111.412;52.000;55.000;1.325;2.007;0.634;0.000;77.000;4.588;4,210;0.110;-6,544;26.701;0.022;0.000;62.000;4.155;0.834;221.000;10.000;42.000;1.044;0.096;3.000;0.000;10.000;0.061;0.009
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;forward/DC;9.000;Loca;4.712;102.146;44.000;52.000;1.313;1.774;0.654;0.000;0.000;2.310;4,118;0.258;-6,426;31.959;0.103;0.000;59.000;4.377;0.892;211.000;19.000;37.000;0.662;0.155;7.000;0.019;19.000;0.221;0.000
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;forward/ED;11.000;Pol Roige;4.829;104.690;39.000;43.000;1.408;1.817;0.577;0.000;187.000;2.399;4,133;0.296;-6,625;30.275;0.175;0.000;42.000;3.938;0.944;173.000;18.000;31.000;0.700;0.123;10.000;0.000;18.000;0.254;0.009
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;defender/LTI;17.000;E. Jiménez;4.884;105.877;66.000;72.000;1.299;1.843;0.688;0.000;174.000;4.370;4,913;0.154;-6,580;27.099;0.056;0.000;55.000;4.733;0.909;257.000;10.000;54.000;0.870;0.102;5.000;0.000;10.000;0.026;0.036
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;defender/CDE;20.000;Miki Codina;4.533;98.280;53.000;45.000;1.111;1.746;0.757;0.000;0.000;4.579;4,611;0.118;-7,611;25.777;0.030;0.000;65.000;4.243;0.785;209.000;10.000;36.000;0.784;0.090;2.000;0.008;10.000;0.020;0.059
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;forward/EI;21.000;Sito;4.771;103.441;57.000;50.000;1.460;1.535;0.706;0.000;0.000;3.910;4,991;0.196;-6,789;31.894;0.109;0.000;50.000;3.972;0.839;199.000;11.000;31.000;0.762;0.089;6.000;0.000;11.000;0.068;0.000
Partido x Atletico de Madrid B;Periodo 1;2024-09-01;midfield/MP;23.000;Ñito González;5.303;114.968;70.000;67.000;1.287;1.997;0.612;0.000;159.000;2.038;4,246;0.271;-6,739;29.552;0.085;0.000;60.000;5.483;1.141;268.000;20.000;51.000;1.068;0.192;6.000;0.043;20.000;0.145;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;defender/LTD;2.000;San Emeterio;5.455;102.756;62.000;52.000;1.591;1.784;0.818;0.000;128.000;2.915;5,565;0.220;-4,906;28.394;0.090;0.000;56.000;5.080;1.043;243.000;16.000;57.000;0.811;0.135;7.000;0.050;16.000;0.050;0.007
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;defender/CDE;4.000;A. Hernández;4.552;85.747;56.000;50.000;1.287;1.544;0.906;0.000;81.000;2.742;5,055;0.105;-6,765;27.939;0.053;0.000;67.000;4.560;0.801;230.000;6.000;51.000;0.658;0.055;3.000;0.030;6.000;0.010;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;midfield/MC;5.000;Llonch;2.508;104.090;23.000;18.000;0.571;1.042;0.394;0.000;114.000;13.272;4,001;0.023;-5,296;24.414;0.004;0.000;21.000;1.702;0.297;90.000;2.000;26.000;0.442;0.019;1.000;0.000;2.000;0.023;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;midfield/MC;6.000;Julio;1.354;99.349;12.000;12.000;0.339;0.406;0.258;0.000;89.000;2.298;3,814;0.058;-4,643;29.558;0.034;0.000;13.000;1.197;0.259;50.000;3.000;10.000;0.255;0.024;1.000;0.000;3.000;0.017;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;forward/DC;8.000;Nsue;3.349;117.337;26.000;31.000;0.831;1.238;0.445;0.000;86.000;1.904;5,298;0.171;-7,428;27.634;0.057;0.000;26.000;2.512;0.584;118.000;12.000;23.000;0.397;0.119;4.000;0.000;12.000;0.057;0.052
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;forward/DC;9.000;Loca;3.557;93.447;48.000;40.000;0.946;1.269;0.549;0.000;0.000;2.435;4,694;0.209;-5,433;28.253;0.082;0.000;36.000;3.287;0.734;162.000;15.000;23.000;0.541;0.136;7.000;0.000;15.000;0.038;0.066
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;forward/EI;10.000;Borja M.;3.250;113.860;41.000;29.000;0.801;1.097;0.387;0.000;151.000;1.565;4,151;0.239;-6,067;28.868;0.110;0.000;31.000;3.168;0.771;136.000;14.000;21.000;0.661;0.136;8.000;0.000;14.000;0.066;0.033
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;forward/ED;11.000;Pol Roige;2.493;96.667;24.000;17.000;0.637;1.072;0.342;0.000;186.000;2.319;4,272;0.149;-5,204;28.250;0.053;0.000;26.000;2.200;0.490;98.000;10.000;21.000;0.269;0.097;5.000;0.008;10.000;0.044;0.015
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;defender/LTI;17.000;E. Jiménez;5.130;96.623;68.000;54.000;1.359;2.037;0.792;0.000;189.000;4.675;5,401;0.142;-7,177;28.528;0.053;0.000;59.000;4.775;0.883;245.000;9.000;55.000;0.748;0.096;3.000;0.033;9.000;0.078;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;defender/CDE;20.000;Miki Codina;4.512;84.982;53.000;47.000;1.068;1.744;0.945;0.000;50.000;5.807;4,045;0.063;-6,664;26.013;0.016;0.000;48.000;3.920;0.671;197.000;5.000;44.000;0.554;0.060;2.000;0.005;5.000;0.058;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;forward/EI;21.000;Sito;1.169;84.508;7.000;12.000;0.377;0.379;0.205;0.000;0.000;2.458;3,984;0.023;-5,847;24.490;0.004;0.000;8.000;0.782;0.144;38.000;2.000;9.000;0.167;0.023;1.000;0.000;2.000;0.000;0.000
Partido x Atletico de Madrid B;Periodo 2;2024-09-01;midfield/MP;23.000;Ñito González;5.160;97.195;52.000;48.000;1.274;1.925;0.880;0.000;101.000;3.918;4,261;0.106;-5,875;25.641;0.010;0.000;63.000;4.477;0.859;221.000;10.000;48.000;0.935;0.103;1.000;0.000;10.000;0.042;0.033
Partido x Hércules C.F;1a Parte;2024-09-07;defender/LTD;2.000;San Emeterio;5.427;110.617;66.000;64.000;1.217;1.712;0.703;0.000;116.000;1.892;4,733;0.392;-7,421;29.679;0.175;0.000;59.000;6.102;1.395;268.000;26.000;53.000;1.339;0.225;10.000;0.009;26.000;0.224;0.074
Partido x Hércules C.F;1a Parte;2024-09-07;defender/CDE;3.000;Mendibe;4.741;96.638;54.000;55.000;0.999;1.832;0.735;0.000;149.000;3.427;5,518;0.204;-5,320;27.692;0.075;0.000;68.000;5.023;0.982;237.000;12.000;48.000;0.942;0.137;7.000;0.029;12.000;0.153;0.019
Partido x Hércules C.F;1a Parte;2024-09-07;defender/CDE;4.000;A. Hernández;4.694;95.680;46.000;49.000;1.135;1.641;0.770;0.000;85.000;3.255;5,024;0.207;-4,592;28.527;0.075;0.000;50.000;4.523;0.920;200.000;13.000;42.000;0.903;0.133;5.000;0.003;13.000;0.168;0.005
Partido x Hércules C.F;1a Parte;2024-09-07;midfield/MC;6.000;Julio;5.641;114.984;40.000;41.000;1.239;2.059;0.714;0.000;132.000;2.367;4,337;0.330;-6,250;28.693;0.111;0.000;53.000;4.560;1.076;192.000;19.000;39.000;1.239;0.225;5.000;0.032;19.000;0.111;0.004
Partido x Hércules C.F;1a Parte;2024-09-07;forward/DC;8.000;Nsue;3.221;111.799;28.000;23.000;0.726;1.285;0.405;0.000;0.000;1.831;5,143;0.131;-5,887;27.141;0.049;0.000;43.000;3.057;0.607;134.000;13.000;27.000;0.593;0.093;4.000;0.000;13.000;0.000;0.052
Partido x Hércules C.F;1a Parte;2024-09-07;forward/DC;9.000;Loca;2.049;105.609;28.000;20.000;0.477;0.736;0.256;0.000;158.000;1.732;4,685;0.178;-7,300;30.312;0.067;0.000;16.000;1.920;0.467;88.000;11.000;13.000;0.368;0.116;3.000;0.000;11.000;0.035;0.127
Partido x Hércules C.F;1a Parte;2024-09-07;forward/EI;10.000;Borja M.;5.406;110.183;60.000;53.000;1.586;1.552;0.633;0.000;125.000;1.507;5,311;0.467;-6,555;29.890;0.231;0.000;46.000;5.480;1.351;239.000;32.000;48.000;1.152;0.238;13.000;0.013;32.000;0.087;0.124
Partido x Hércules C.F;1a Parte;2024-09-07;forward/ED;11.000;Pol Roige;5.626;114.684;54.000;56.000;1.309;2.308;0.629;0.000;114.000;1.975;4,914;0.446;-6,621;29.987;0.246;0.000;42.000;5.015;1.203;214.000;22.000;40.000;0.802;0.203;13.000;0.004;22.000;0.175;0.107
Partido x Hércules C.F;1a Parte;2024-09-07;defender/LTI;17.000;E. Jiménez;5.302;108.078;58.000;56.000;1.380;1.860;0.723;0.000;111.000;2.118;5,115;0.315;-6,190;30.956;0.101;0.000;59.000;5.222;1.134;244.000;21.000;50.000;0.992;0.214;5.000;0.016;21.000;0.187;0.040
Partido x Hércules C.F;1a Parte;2024-09-07;midfield/MC;18.000;Burlamaqui;5.387;109.797;71.000;58.000;1.312;2.056;0.704;0.000;178.000;2.531;5,091;0.215;-5,944;30.018;0.095;0.000;51.000;4.528;1.000;240.000;16.000;44.000;1.093;0.125;8.000;0.003;16.000;0.052;0.030
Partido x Hércules C.F;1a Parte;2024-09-07;midfield/MP;23.000;Ñito González;5.789;118.003;60.000;43.000;1.216;2.066;0.623;0.000;202.000;1.559;4,560;0.498;-5,892;28.191;0.173;0.000;60.000;5.778;1.389;238.000;31.000;44.000;1.342;0.326;13.000;0.011;31.000;0.139;0.072
Partido x Hércules C.F;2a Parte;2024-09-07;defender/LTD;2.000;San Emeterio;5.231;97.840;70.000;49.000;1.246;1.869;0.749;0.000;143.000;2.813;4,692;0.213;-6,509;27.756;0.062;0.000;49.000;5.025;1.010;234.000;18.000;48.000;1.080;0.152;6.000;0.029;18.000;0.079;0.041
Partido x Hércules C.F;2a Parte;2024-09-07;defender/CDE;3.000;Mendibe;2.964;93.957;30.000;20.000;0.707;1.085;0.486;0.000;142.000;1.927;4,489;0.110;-7,163;27.864;0.056;0.000;39.000;2.688;0.532;124.000;6.000;29.000;0.459;0.057;3.000;0.000;6.000;0.046;0.000
Partido x Hércules C.F;2a Parte;2024-09-07;defender/CDE;4.000;A. Hernández;5.026;94.016;56.000;47.000;1.289;1.910;0.869;0.000;106.000;4.128;4,949;0.126;-5,202;26.785;0.025;0.000;63.000;4.828;0.879;233.000;10.000;57.000;0.788;0.101;2.000;0.013;10.000;0.000;0.051
Partido x Hércules C.F;2a Parte;2024-09-07;midfield/MC;6.000;Julio;5.824;108.936;39.000;37.000;1.357;2.388;0.746;0.000;185.000;5.486;4,452;0.124;-6,718;29.094;0.027;0.000;54.000;4.133;0.776;192.000;9.000;53.000;1.186;0.100;2.000;0.000;9.000;0.025;0.000
